,_runtime,resource/width_resource_usage,resource/depth,Win_Rate/Evaluate,Win_Rate/self_play,resource/total_resource_usage,loss,resource/depth_resource_usage,entropy,_step,resource/depth_ratio,planning_depth/game_iter_1,_timestamp,planning_depth/game_iter_20,planning_depth/game_iter_10,resource/width_ratio,planning_depth/game_iter_100,resource/total_planning_depth,resource/width,planning_depth/game_iter_31,planning_depth/game_iter_50
267,72259.40750932693,,,,,,,,,2164955.0,,,1736355797.1975684,,,,,,,4.0,
268,72282.97949790955,,,,,,,,,2171512.0,,,1736355820.769557,,,,,,,3.0,
269,72304.73051595688,,,,,,,,,2177490.0,,,1736355842.520575,,,,,,,3.0,
270,72329.80358815193,,,,,,,,,2183783.0,,,1736355867.5936472,,,,,,,3.0,
271,72341.31200408936,,,,,,,,,2186931.0,,,1736355879.1020632,,,,,,,4.0,
272,72435.04434037209,,,,,,,,,2213309.0,,,1736355972.8343995,,,,,,,5.0,
273,72438.21949028969,,,,,,,,,2214193.0,,,1736355976.0095494,,,,,,,2.0,
274,72453.80171728134,,,,,,,,,2218301.0,,,1736355991.5917764,,,,,,,3.0,
275,72526.68593716621,,,,,,,,,2239823.0,,,1736356064.4759963,,,,,,,3.0,
276,72555.23075437546,,,,,,,,,2248236.0,,,1736356093.0208135,,,,,,,3.0,
277,72578.74375295639,,,,,,,,,2255113.0,,,1736356116.533812,,,,,,,4.0,
278,72583.83139061928,,,,,,,,,2256709.0,,,1736356121.6214497,,,,,,,3.0,
279,72586.81153559685,,,,,,,,,2257584.0,,,1736356124.6015947,,,,,,,3.0,
280,72630.06608343124,,,,,,,,,2270355.0,,,1736356167.8561425,,,,,,,4.0,
281,72675.47238731384,,,,,,,,,2283509.0,,,1736356213.2624464,,,,,,,3.0,
